CityCountry,Latitude,Longitude,city,country,20150212,Language20150212,20150213,Language20150213,20150214,Language20150214,20150215,Language20150215,20150216,Language20150216,20150217,Language20150217,20150218,Language20150218,20150219,Language20150219,20150220,Language20150220,20150221,Language20150221,20150222,Language20150222,20150223,Language20150223,20150224,Language20150224,20150225,Language20150225,20150226,Language20150226,20150227,Language20150227,20150228,Language20150228,20150301,Language20150301,20150302,Language20150302,20150303,Language20150303,20150304,Language20150304,20150305,Language20150305,20150306,Language20150306,20150307,Language20150307,20150308,Language20150308,20150309,Language20150309
Olomouc-Czech Republic0,49.5938,17.2509,Olomouc,Czech Republic,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en
Olsztyn-Poland0,53.7784,20.4801,Olsztyn,Poland,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,258.0,en,258.0,en,258.0,en,258.0,en,258.0,en,258.0,en
Opole-Poland0,50.6751,17.9213,Opole,Poland,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en
Oslo-Norway0,59.9139,10.7522,Oslo,Norway,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,173.0,en,311.0,en,432.0,en,596.0,en,596.0,en,777.0,en,777.0,en,777.0,en,777.0,en,777.0,en,777.0,en,777.0,en,777.0,en
Ostrava-Czech Republic0,49.8209,18.2625,Ostrava,Czech Republic,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en
Oxford-United Kingdom0,51.751999999999995,-1.2577,Oxford,United Kingdom,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,440.0,en,682.0,en,803.0,en,1045.0,en,1045.0,en,1045.0,en,1347.0,en,1347.0,en,1347.0,en,1347.0,en,1347.0,en,1347.0,en,1347.0,en,1347.0,en
Palmela-Portugal0,38.5694,-8.9017,Palmela,Portugal,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,181.0,en,181.0,en,181.0,en,181.0,en,181.0,en,181.0,en,181.0,en
Panevezys-Lithuania0,55.7348,24.3575,Panevezys,Lithuania,0,,0.0,en,0.0,en,0.0,en,0.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,293.0,en,405.0,en,405.0,en,405.0,en,405.0,en,405.0,en,405.0,en,405.0,en,405.0,en,405.0,en,405.0,en
Paris-France0,48.8566,2.3522,Paris,France,0,,311.0,en,812.0,en,1106.0,en,1106.0,en,1106.0,en,1348.0,en,1452.0,en,1452.0,en,1452.0,en,1452.0,en,2065.0,en,2851.0,en,3473.0,en,3887.0,en,4707.0,en,5251.0,en,5553.0,en,5829.0,en,6148.0,en,6424.0,en,6795.0,en,6795.0,en,6795.0,en,6795.0,en,6795.0,en
Parnu-Estonia0,58.3858,24.4966,Parnu,Estonia,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,138.0,en,259.0,en,259.0,en,259.0,en,259.0,en,259.0,en,259.0,en,259.0,en,259.0,en,259.0,en,259.0,en
Patras-Greece0,38.2466,21.7346,Patras,Greece,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en
Pecs-Hungary0,46.0727,18.2323,Pecs,Hungary,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en
Peterborough-United Kingdom0,52.5695,-0.2405,Peterborough,United Kingdom,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en
Pleven-Bulgaria0,43.417,24.6067,Pleven,Bulgaria,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en
Plovdiv-Bulgaria0,42.1354,24.7453,Plovdiv,Bulgaria,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,233.0,en,233.0,en,233.0,en,233.0,en,233.0,en,233.0,en,233.0,en,233.0,en
Plymouth-United Kingdom0,50.3755,-4.1427,Plymouth,United Kingdom,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en
Ponta Delgada-Portugal0,37.7422,-25.6749,Ponta Delgada,Portugal,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,112.0,en,112.0,en,112.0,en,267.0,en,267.0,en,267.0,en,267.0,en,267.0,en,267.0,en,267.0,en
Porto-Portugal0,41.1579,-8.6291,Porto,Portugal,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,277.0,en,527.0,en,700.0,en,1063.0,en,1322.0,en,1857.0,en,2107.0,en,2910.0,en,5215.0,en,5603.0,en,5603.0,en,5603.0,en,5603.0,en,5603.0,en,5603.0,en
Poznan-Poland0,52.4064,16.9252,Poznan,Poland,0,,233.0,en,466.0,en,466.0,en,690.0,en,880.0,en,1079.0,en,1528.0,en,1770.0,en,1770.0,en,1770.0,en,1908.0,en,2141.0,en,2365.0,en,2909.0,en,3384.0,en,3643.0,en,3833.0,en,3962.0,en,4178.0,en,4178.0,en,4178.0,en,4178.0,en,4178.0,en,4178.0,en,4178.0,en
Prague-Czech Republic0,50.0755,14.4378,Prague,Czech Republic,0,,104.0,en,216.0,en,216.0,en,216.0,en,216.0,en,216.0,en,216.0,en,216.0,en,216.0,en,216.0,en,216.0,en,216.0,en,216.0,en,345.0,en,544.0,en,734.0,en,984.0,en,2710.0,en,2831.0,en,2831.0,en,3064.0,en,3478.0,en,3806.0,en,4082.0,en,4263.0,en
Preston-United Kingdom0,53.7632,-2.7031,Preston,United Kingdom,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,241.0,en,241.0,en,241.0,en,241.0,en,241.0,en,241.0,en,241.0,en
Queluz-Portugal0,38.7574,-9.2587,Queluz,Portugal,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,190.0,en,190.0,en,190.0,en,190.0,en,190.0,en,190.0,en,190.0,en
Radom-Poland0,51.4027,21.1471,Radom,Poland,0,,0.0,en,0.0,en,112.0,en,259.0,en,259.0,en,259.0,en,259.0,en,259.0,en,259.0,en,259.0,en,259.0,en,259.0,en,259.0,en,363.0,en,363.0,en,467.0,en,467.0,en,467.0,en,467.0,en,467.0,en,467.0,en,467.0,en,467.0,en,467.0,en,467.0,en
Reading-United Kingdom0,51.4543,-0.9781,Reading,United Kingdom,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en
Rennes-France0,48.1173,-1.6778,Rennes,France,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en
Riga-Latvia0,56.9496,24.1052,Riga,Latvia,0,,2408.0,en,2943.0,en,3616.0,en,5282.0,en,6534.0,en,7682.0,en,8580.0,en,9271.0,en,10229.0,en,11187.0,en,12888.0,en,16013.0,en,18793.0,en,21400.0,en,23308.0,en,24629.0,en,26105.0,en,27314.0,en,31440.0,en,36032.0,en,38803.0,en,39416.0,en,39822.0,en,40124.0,en,40297.0,en
Rijeka-Croatia0,45.3271,14.4422,Rijeka,Croatia,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en
Rome-Italy0,41.9028,12.4964,Rome,Italy,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,181.0,en,319.0,en,319.0,en,509.0,en,656.0,en,656.0,en,656.0,en,656.0,en,656.0,en,656.0,en,656.0,en
Rotterdam-Netherlands0,51.9244,4.4777,Rotterdam,Netherlands,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,449.0,en,578.0,en,578.0,en,578.0,en,707.0,en,707.0,en,707.0,en,906.0,en,906.0,en,906.0,en,906.0,en,906.0,en,906.0,en,906.0,en
Royal Leamington Spa-United Kingdom0,52.2852,-1.5201,Royal Leamington Spa,United Kingdom,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en
Ruse-Bulgaria0,43.8356,25.9657,Ruse,Bulgaria,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en
Rzeszow-Poland0,50.0412,21.9991,Rzeszow,Poland,0,,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,277.0,en,277.0,en,277.0,en,277.0,en,277.0,en,277.0,en,277.0,en,277.0,en,277.0,en,277.0,en,277.0,en
Saarbrucken-Germany0,49.2402,6.9969,Saarbrucken,Germany,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en
Sacavem-Portugal0,38.7914,-9.1041,Sacavem,Portugal,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en
Saint Andrews-United Kingdom0,56.3393,-2.7965,Saint Andrews,United Kingdom,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,112.0,en,216.0,en,216.0,en,216.0,en,216.0,en,216.0,en,216.0,en,216.0,en,216.0,en,216.0,en,216.0,en,216.0,en,216.0,en,216.0,en
Santarem-Portugal0,39.2367,-8.686,Santarem,Portugal,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en
Sao Domingos de Rana-Portugal0,38.7124,-9.339,Sao Domingos de Rana,Portugal,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,199.0,en,199.0,en,199.0,en,199.0,en,199.0,en,199.0,en,199.0,en
Sao Joao da Madeira-Portugal0,40.9005,-8.4907,Sao Joao da Madeira,Portugal,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en
Schaerbeek-Belgium0,50.8674,4.3773,Schaerbeek,Belgium,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,303.0,en,303.0,en,303.0,en,303.0,en,303.0,en,303.0,en,303.0,en,303.0,en,303.0,en,303.0,en,303.0,en,303.0,en,303.0,en,303.0,en,303.0,en,303.0,en,303.0,en,303.0,en,303.0,en
Seixal-Portugal0,38.6411,-9.0975,Seixal,Portugal,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en
Setubal-Portugal0,38.525999999999996,-8.8909,Setubal,Portugal,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,388.0,en,388.0,en,388.0,en,388.0,en,388.0,en,388.0,en,388.0,en
Seville-Spain0,37.3891,-5.9845,Seville,Spain,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,129.0,en,284.0,en,388.0,en,578.0,en,690.0,en,854.0,en,854.0,en,854.0,en,854.0,en,854.0,en,854.0,en,854.0,en
Sheffield-United Kingdom0,53.3811,-1.4701,Sheffield,United Kingdom,0,,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,579.0,en,829.0,en,933.0,en,1097.0,en,1321.0,en,1321.0,en,1520.0,en,1520.0,en,1520.0,en,1520.0,en,1520.0,en,1520.0,en,1520.0,en,1520.0,en
Sintra-Portugal0,38.8029,-9.3817,Sintra,Portugal,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,121.0,en,121.0,en,233.0,en,233.0,en,233.0,en,760.0,en,760.0,en,760.0,en,760.0,en,760.0,en,760.0,en,760.0,en
Soest-Germany0,51.5711,8.1058,Soest,Germany,0,,294.0,en,294.0,en,294.0,en,441.0,en,596.0,en,596.0,en,596.0,en,596.0,en,596.0,en,596.0,en,596.0,en,596.0,en,596.0,en,596.0,en,596.0,en,596.0,en,596.0,en,596.0,en,596.0,en,596.0,en,596.0,en,596.0,en,596.0,en,596.0,en,596.0,en
Sofia-Bulgaria0,42.6977,23.3219,Sofia,Bulgaria,0,,0.0,en,0.0,en,0.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,242.0,en,242.0,en,242.0,en,1192.0,en,1192.0,en,1192.0,en,1330.0,en,1468.0,en,1468.0,en,1667.0,en,1667.0,en
Southampton-United Kingdom0,50.9097,-1.4044,Southampton,United Kingdom,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,311.0,en,492.0,en,492.0,en,613.0,en,613.0,en,613.0,en,803.0,en,803.0,en,803.0,en,803.0,en,803.0,en,803.0,en,803.0,en,803.0,en
Stara Zagora-Bulgaria0,42.4258,25.6345,Stara Zagora,Bulgaria,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en
Steenwijk-Netherlands0,52.7869,6.1181,Steenwijk,Netherlands,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,414.0,en,1303.0,en,1769.0,en,2071.0,en,2347.0,en,2347.0,en,2347.0,en
Stockholm-Sweden0,59.3293,18.0686,Stockholm,Sweden,0,,0.0,en,181.0,en,181.0,en,181.0,en,181.0,en,181.0,en,181.0,en,181.0,en,181.0,en,181.0,en,181.0,en,328.0,en,449.0,en,587.0,en,794.0,en,1027.0,en,1027.0,en,1148.0,en,1148.0,en,1148.0,en,1148.0,en,1148.0,en,1148.0,en,1148.0,en,1148.0,en
Stoke-on-Trent-United Kingdom0,53.0027,-2.1794,StokeonTrent,United Kingdom,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en
Stuttgart-Germany0,48.7758,9.1829,Stuttgart,Germany,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,121.0,en,699.0,en,863.0,en,863.0,en,863.0,en,863.0,en,967.0,en,967.0,en,967.0,en,967.0,en,967.0,en,967.0,en
Swansea-United Kingdom0,51.6214,-3.9436,Swansea,United Kingdom,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,241.0,en,241.0,en,241.0,en,241.0,en,241.0,en,241.0,en,241.0,en,241.0,en
Szczecin-Poland0,53.4285,14.5528,Szczecin,Poland,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,242.0,en,432.0,en,432.0,en,432.0,en,432.0,en,432.0,en,432.0,en,432.0,en,432.0,en,432.0,en,432.0,en,432.0,en
Szeged-Hungary0,46.253,20.1414,Szeged,Hungary,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en
Szekesfehervar-Hungary0,47.18600000000001,18.4221,Szekesfehervar,Hungary,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en
Tallinn-Estonia0,59.437,24.7536,Tallinn,Estonia,0,,302.0,en,414.0,en,414.0,en,526.0,en,837.0,en,1018.0,en,1303.0,en,1994.0,en,2365.0,en,2365.0,en,2512.0,en,2512.0,en,2512.0,en,2771.0,en,3522.0,en,4446.0,en,4446.0,en,4714.0,en,5215.0,en,5828.0,en,6432.0,en,6432.0,en,6432.0,en,6432.0,en,6432.0,en
Tarragona-Spain0,41.1189,1.2445,Tarragona,Spain,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en
Tartu-Estonia0,58.4895,26.7583,Tartu,Estonia,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,208.0,en,208.0,en,208.0,en,208.0,en,208.0,en,208.0,en
Taunton-United Kingdom0,51.0153,-3.1068,Taunton,United Kingdom,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en
The Hague-Netherlands0,52.0705,4.3007,The Hague,Netherlands,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,277.0,en,562.0,en,562.0,en,691.0,en,691.0,en,691.0,en,691.0,en,812.0,en,976.0,en,976.0,en,976.0,en,976.0,en,976.0,en,976.0,en
Thessaloniki-Greece0,40.6401,22.9444,Thessaloniki,Greece,0,,0.0,en,0.0,en,0.0,en,466.0,en,829.0,en,1123.0,en,1425.0,en,1719.0,en,2202.0,en,2599.0,en,3039.0,en,3333.0,en,3652.0,en,3885.0,en,4360.0,en,4662.0,en,5189.0,en,5344.0,en,5344.0,en,5594.0,en,5594.0,en,5594.0,en,5594.0,en,5594.0,en,5594.0,en
Timisoara-Romania0,45.7597,21.23,Timisoara,Romania,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en
Tomar-Portugal0,39.6054,-8.4043,Tomar,Portugal,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en
Torres Vedras-Portugal0,39.0918,-9.26,Torres Vedras,Portugal,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,276.0,en,276.0,en,276.0,en,276.0,en,276.0,en,276.0,en,276.0,en
Torun-Poland0,53.0138,18.5984,Torun,Poland,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,233.0,en,233.0,en,233.0,en,233.0,en,233.0,en,233.0,en,233.0,en,233.0,en,233.0,en,233.0,en
Tournai-Belgium0,50.6056,3.3879,Tournai,Belgium,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,112.0,en,112.0,en,112.0,en
Trier-Germany0,49.75,6.6371,Trier,Germany,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en
Ulm-Germany0,48.4011,9.9876,Ulm,Germany,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en
Utrecht-Netherlands0,52.0907,5.1214,Utrecht,Netherlands,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,268.0,en,397.0,en,397.0,en,397.0,en,397.0,en,397.0,en,397.0,en,613.0,en,760.0,en,760.0,en,760.0,en,760.0,en,760.0,en,760.0,en
Valencia-Spain0,39.4699,-0.3763,Valencia,Spain,0,,112.0,en,112.0,en,112.0,en,526.0,en,733.0,en,888.0,en,888.0,en,1087.0,en,1191.0,en,1450.0,en,1744.0,en,1934.0,en,2167.0,en,2599.0,en,2806.0,en,2970.0,en,2970.0,en,3074.0,en,3298.0,en,3402.0,en,3523.0,en,3523.0,en,3523.0,en,3523.0,en,3523.0,en
Varna-Bulgaria0,43.2141,27.9147,Varna,Bulgaria,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en
