CityCountry,Latitude,Longitude,city,country,20150212,Language20150212,20150213,Language20150213,20150214,Language20150214,20150215,Language20150215,20150216,Language20150216,20150217,Language20150217,20150218,Language20150218,20150219,Language20150219,20150220,Language20150220,20150221,Language20150221,20150222,Language20150222,20150223,Language20150223,20150224,Language20150224,20150225,Language20150225,20150226,Language20150226,20150227,Language20150227,20150228,Language20150228,20150301,Language20150301,20150302,Language20150302,20150303,Language20150303,20150304,Language20150304,20150305,Language20150305,20150306,Language20150306,20150307,Language20150307,20150308,Language20150308,20150309,Language20150309
Subang Jaya-Malaysia0,3.0812,101.5844,Subang Jaya,Malaysia,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en
Sydney-Australia0,-33.8675,151.207,Sydney,Australia,0,,552.0,en,1510.0,en,2011.0,en,2391.0,en,2391.0,en,2391.0,en,2391.0,en,2512.0,en,2512.0,en,2512.0,en,3418.0,en,5006.0,en,6819.0,en,9530.0,en,15797.0,en,19820.0,en,22332.0,en,23644.0,en,25155.0,en,25941.0,en,26399.0,en,26822.0,en,27046.0,en,27529.0,en,27848.0,en
Taoyuan City-Taiwan0,24.9934,121.29700000000001,Taoyuan City,Taiwan,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,268.0,en,268.0,en,268.0,en,268.0,en,648.0,en,769.0,en,769.0,en,769.0,en,769.0,en,769.0,en,769.0,en,769.0,en
Tel Aviv-Yafo-Israel0,32.0853,34.7818,Tel AvivYafo,Israel,0,,0.0,en,112.0,en,112.0,en,112.0,en,259.0,en,518.0,en,673.0,en,811.0,en,958.0,en,1131.0,en,1468.0,en,1744.0,en,1994.0,en,2201.0,en,2667.0,en,3055.0,en,3176.0,en,3176.0,en,3176.0,en,3452.0,en,3452.0,en,3452.0,en,3452.0,en,3452.0,en,3452.0,en
Tolyatti-Russia0,53.5086,49.4198,Tolyatti,Russia,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en
Tomsk-Russia0,56.501000000000005,84.9924,Tomsk,Russia,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,129.0,en,129.0,en,129.0,en,241.0,en,241.0,en,241.0,en,241.0,en,241.0,en,241.0,en,241.0,en,241.0,en
Trabzon-Turkey0,41.0014,39.7178,Trabzon,Turkey,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,216.0,en,216.0,en,216.0,en,216.0,en,216.0,en,216.0,en,216.0,en,216.0,en
Tver-Russia0,56.8587,35.9176,Tver,Russia,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,155.0,en,155.0,en,155.0,en,155.0,en,155.0,en
Tyumen-Russia0,57.1613,65.525,Tyumen,Russia,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,225.0,en,225.0,en,225.0,en,225.0,en,363.0,en,363.0,en,510.0,en,510.0,en,510.0,en,510.0,en,510.0,en
Ufa-Russia0,54.7388,55.9721,Ufa,Russia,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,337.0,en,492.0,en,613.0,en,613.0,en,717.0,en,838.0,en,838.0,en,967.0,en,1114.0,en,1261.0,en,1468.0,en,1468.0,en,1675.0,en,1839.0,en,1839.0,en,1839.0,en,1839.0,en,1839.0,en
Ulan-Ude-Russia0,51.8239,107.6073,UlanUde,Russia,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en
Vladivostok-Russia0,43.1333,131.9,Vladivostok,Russia,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,268.0,en,389.0,en,389.0,en,518.0,en,518.0,en,518.0,en,518.0,en,518.0,en,518.0,en,518.0,en,518.0,en
Volgograd-Russia0,48.7,44.5167,Volgograd,Russia,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,121.0,en,285.0,en,285.0,en,285.0,en,389.0,en,631.0,en,631.0,en,631.0,en,631.0,en,631.0,en
Voronezh-Russia0,51.6755,39.2089,Voronezh,Russia,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,138.0,en,293.0,en,448.0,en,552.0,en,552.0,en,552.0,en,716.0,en,716.0,en,716.0,en,716.0,en,716.0,en
Wellington-New Zealand0,-41.2865,174.7762,Wellington,New Zealand,0,,129.0,en,129.0,en,129.0,en,328.0,en,440.0,en,440.0,en,440.0,en,440.0,en,440.0,en,440.0,en,440.0,en,561.0,en,561.0,en,665.0,en,898.0,en,1010.0,en,1010.0,en,1010.0,en,1131.0,en,1131.0,en,1131.0,en,1131.0,en,1131.0,en,1131.0,en,1131.0,en
Yekaterinburg-Russia0,56.8389,60.6057,Yekaterinburg,Russia,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,112.0,en,276.0,en,276.0,en,276.0,en,276.0,en,276.0,en,405.0,en,543.0,en,802.0,en,1001.0,en,1225.0,en,1432.0,en,1570.0,en,1570.0,en,1691.0,en,1691.0,en,1691.0,en,1691.0,en,1691.0,en
Yigitali-Turkey0,40.1763,29.0213,Yigitali,Turkey,0,,0.0,en,181.0,en,362.0,en,362.0,en,362.0,en,535.0,en,1001.0,en,1251.0,en,1475.0,en,1639.0,en,1863.0,en,2182.0,en,2398.0,en,2545.0,en,2683.0,en,2994.0,en,3149.0,en,3417.0,en,3641.0,en,3900.0,en,3900.0,en,3900.0,en,3900.0,en,3900.0,en,3900.0,en
Yilan City-Taiwan0,24.7591,121.7537,Yilan City,Taiwan,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,294.0,en,294.0,en,294.0,en,294.0,en,294.0,en,294.0,en,294.0,en
Yurga-Russia0,55.7231,84.8861,Yurga,Russia,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en
Zhongli City-Taiwan0,24.9722,121.2054,Zhongli City,Taiwan,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,440.0,en,440.0,en,440.0,en,440.0,en,923.0,en,1173.0,en,1173.0,en,1173.0,en,1173.0,en,1173.0,en,1173.0,en,1173.0,en
Zhubei City-Taiwan0,24.8347,120.9934,Zhubei City,Taiwan,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,225.0,en,225.0,en,225.0,en,225.0,en,225.0,en,225.0,en,225.0,en,225.0,en
Zhudong Township-Taiwan0,24.7749,121.045,Zhudong Township,Taiwan,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,155.0,en,155.0,en,155.0,en,155.0,en,621.0,en,750.0,en,750.0,en,750.0,en,750.0,en,750.0,en,750.0,en,750.0,en
