,id,Country,Language,20140904,20140905,20140906,20140907,20140908,20140909,20140910,20140911,20140912,20140913,20140914,20140915,20140916,20140917,20140918,20140919,20140920,20140921,20140922,20140923,20140924,20140925,20140926,20140927,20140928,20140929,20140930,20141001,20141002,20141003,20141004,20141005,20141006,20141007,20141008,20140904,20140905,20140906,20140907,20140908,20140909,20140910,20140911,20140912,20140913,20140914,20140915,20140916,20140917,20140918,20140919,20140920,20140921,20140922,20140923,20140924,20140925,20140926,20140927,20140928,20140929,20140930,20141001,20141002,20141003,20141004,20141005,20141006,20141007,20141008
71,,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945.0,4134.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1265.0,0.0,0.0,0.0,0.0
72,,Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,,Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.0,6323.0,778.0,1556.0,389.0,778.0,0.0,827.0,0.0,584.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,0.0,146.0,0.0,0.0,0.0
74,,Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6177.0,1410.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,,R̩union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,,Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3161.0,3161.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,49.0,146.0,0.0,0.0
78,,Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2189.0,18142.0,1265.0,292.0,1070.0,49.0,1751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,2432.0,0.0,0.0,0.0,0.0
79,,Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1848.0,0.0,0.0,0.0,0.0,584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,,Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,,South Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.0,14105.0,1070.0,0.0,0.0,0.0,1313.0,2237.0,1459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,0.0,0.0,0.0
82,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4669.0,5010.0,0.0,535.0,0.0,0.0,0.0,0.0,1751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1265.0,0.0,0.0,1021.0,0.0,0.0,0.0,0.0
83,,Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1897.0,9679.0,486.0,389.0,0.0,438.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,0.0,0.0,0.0,0.0,1410.0,1556.0,49.0,1021.0,0.0,1362.0,0.0,0.0
84,,Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4183.0,7198.0,1605.0,584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.0,0.0,827.0,778.0,0.0,0.0,0.0
86,,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9533.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,146.0,49.0,0.0,1216.0,0.0
87,,Taiwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.0,340.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,0.0,0.0
88,,Thailand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.0,5934.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0
89,,Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,0.0,0.0
90,,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7879.0,632.0,97.0,3307.0,1265.0,438.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.0,0.0,0.0,0.0
91,,Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,,Uganda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,,Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2043.0,0.0,0.0,778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,,United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.0,14834.0,0.0,0.0,0.0,0.0,0.0,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0
95,,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22227.0,495615.0,123588.0,66439.0,17996.0,6858.0,2918.0,4134.0,292.0,3405.0,0.0,49.0,0.0,0.0,1410.0,195.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,97.0,535.0,0.0,0.0,2724.0,7733.0,146.0,52723.0,39639.0,11381.0,730.0,0.0
96,,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144875.0,1939124.0,385305.0,156856.0,103744.0,70135.0,55641.0,37256.0,16877.0,5447.0,25389.0,10846.0,9241.0,9582.0,924.0,6712.0,3307.0,5107.0,5885.0,3210.0,6420.0,1167.0,11722.0,4766.0,2432.0,535.0,2578.0,69795.0,77917.0,17266.0,298439.0,81079.0,41001.0,12500.0,6371.0
97,,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,,Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
